"gene_id","symbol","name","kegg"
"11998","Avp","arginine vasopressin","04962"
"12000","Avpr2","arginine vasopressin receptor 2","04080; 04962"
"12001","awg","abnormal wobbly gait","NA"
"12005","Axin1","axin 1","04310; 05200; 05210; 05213; 05217"
"12006","Axin2","axin2","04310; 05200; 05210; 05213; 05217"
"12007","Azgp1","alpha-2-glycoprotein 1, zinc","NA"
"12009","Azi1","5-azacytidine induced gene 1","NA"
"12010","B2m","beta-2 microglobulin","04612"
"12011","ba","bare","NA"
"12012","Baat","bile acid-Coenzyme A: amino acid N-acyltransferase","00120; 00430; 01040; 01100; 04146; 04976"
"12013","Bach1","BTB and CNC homology 1","NA"
"12014","Bach2","BTB and CNC homology 2","NA"
"12015","Bad","BCL2-associated agonist of cell death","04012; 04210; 04370; 04510; 04722; 04910; 05010; 05014; 05145; 05160; 05200; 05210; 05212; 05213; 05215; 05218; 05220; 05221; 05223"
"12016","baf","b-associated fitness","NA"
"12017","Bag1","BCL2-associated athanogene 1","04141"
"12018","Bak1","BCL2-antagonist/killer 1","04141"
"12020","Nkx3-2","NK3 homeobox 2","NA"
"12021","Bard1","BRCA1 associated RING domain 1","NA"
"12022","Barx1","BarH-like homeobox 1","NA"
"12023","Barx2","BarH-like homeobox 2","NA"
"12028","Bax","BCL2-associated X protein","04115; 04141; 04210; 04722; 05014; 05016; 05020; 05200; 05210"
"12029","Bcl6b","B cell CLL/lymphoma 6, member B","NA"
"12030","bc","bouncy","NA"
"12031","Bc1-ps1","brain cytoplasmic RNA 1, pseudogene 1","NA"
"12032","Bcan","brevican","NA"
"12033","Bcap29","B cell receptor associated protein 29","NA"
"12034","Phb2","prohibitin 2","NA"
"12035","Bcat1","branched chain aminotransferase 1, cytosolic","00280; 00290; 00770; 01100"
"12036","Bcat2","branched chain aminotransferase 2, mitochondrial","00280; 00290; 00770; 01100"
"12038","Bche","butyrylcholinesterase","NA"
"12039","Bckdha","branched chain ketoacid dehydrogenase E1, alpha polypeptide","00280; 01100"
"12040","Bckdhb","branched chain ketoacid dehydrogenase E1, beta polypeptide","00280; 01100"
"12041","Bckdk","branched chain ketoacid dehydrogenase kinase","NA"
"12042","Bcl10","B cell leukemia/lymphoma 10","04660; 04662"
"12043","Bcl2","B cell leukemia/lymphoma 2","04141; 04210; 04510; 04722; 05014; 05145; 05200; 05210; 05215; 05222"
"12044","Bcl2a1a","B cell leukemia/lymphoma 2 related protein A1a","NA"
"12045","Bcl2a1b","B cell leukemia/lymphoma 2 related protein A1b","NA"
"12046","Bcl2a1c","B cell leukemia/lymphoma 2 related protein A1c","NA"
"12047","Bcl2a1d","B cell leukemia/lymphoma 2 related protein A1d","NA"
"12048","Bcl2l1","BCL2-like 1","04210; 04630; 05014; 05145; 05200; 05212; 05220; 05222"
"12049","Bcl2l10","Bcl2-like 10","NA"
"12050","Bcl2l2","BCL2-like 2","NA"
"12051","Bcl3","B cell leukemia/lymphoma 3","NA"
"12053","Bcl6","B cell leukemia/lymphoma 6","NA"
"12054","Bcl7b","B cell CLL/lymphoma 7B","NA"
"12055","Bcl7c","B cell CLL/lymphoma 7C","NA"
"12057","Opn1sw","opsin 1 (cone pigments), short-wave-sensitive (color blindness, tritan)","NA"
"12059","bd","bradypneic","NA"
"12061","Bdkrb1","bradykinin receptor, beta 1","04020; 04080; 04610; 04810"
"12062","Bdkrb2","bradykinin receptor, beta 2","04020; 04080; 04610; 04810; 05142"
"12064","Bdnf","brain derived neurotrophic factor","04010; 04722; 05016"
"12066","Bemv1","B-26 envelope mouse retrovirus","NA"
"12067","Ube2n-ps1","ubiquitin-conjugating enzyme E2N, pseudogene 1","NA"
"12068","Bet1","blocked early in transport 1 homolog (S. cerevisiae)","04130"
"12069","Bex2","brain expressed X-linked 2","NA"
"12070","Ngfrap1","nerve growth factor receptor (TNFRSF16) associated protein 1","04722"
"12075","Bfsp1","beaded filament structural protein 1, in lens-CP94","NA"
"12091","Glb1","galactosidase, beta 1","00052; 00511; 00531; 00600; 00604; 01100; 04142"
"12095","Bglap-rs1","bone gamma-carboxyglutamate protein, related sequence 1","NA"
"12096","Bglap","bone gamma carboxyglutamate protein","NA"
"12097","Bglap2","bone gamma-carboxyglutamate protein 2","NA"
"12111","Bgn","biglycan","NA"
"12114","bh","brain hernia","NA"
"12116","Bhmt","betaine-homocysteine methyltransferase","00260; 00270; 01100"
"12121","Bicd1","bicaudal D homolog 1 (Drosophila)","NA"
"12122","Bid","BH3 interacting domain death agonist","04115; 04210; 04650; 05010; 05014; 05200; 05416"
"12123","Hrk","harakiri, BCL2 interacting protein (contains only BH3 domain)","NA"
"12124","Bik","BCL2-interacting killer","NA"
"12125","Bcl2l11","BCL2-like 11 (apoptosis facilitator)","NA"
"12131","Bkm1","banded krait minor satellite DNA 1","NA"
"12140","Fabp7","fatty acid binding protein 7, brain","03320"
"12142","Prdm1","PR domain containing 1, with ZNF domain","NA"
"12143","Blk","B lymphoid kinase","NA"
"12144","Blm","Bloom syndrome, RecQ helicase-like","03440"
"12145","Cxcr5","chemokine (C-X-C motif) receptor 5","04060; 04062"
"12151","Bmi1","Bmi1 polycomb ring finger oncogene","NA"
"12153","Bmp1","bone morphogenetic protein 1","NA"
"12154","Bmp10","bone morphogenetic protein 10","NA"
"12155","Bmp15","bone morphogenetic protein 15","NA"
"12156","Bmp2","bone morphogenetic protein 2","04060; 04340; 04350; 05200; 05217"
"12159","Bmp4","bone morphogenetic protein 4","04340; 04350; 05200; 05217"
"12160","Bmp5","bone morphogenetic protein 5","04340; 04350"
"12161","Bmp6","bone morphogenetic protein 6","04340; 04350"
"12162","Bmp7","bone morphogenetic protein 7","04060; 04340; 04350"
"12163","Bmp8a","bone morphogenetic protein 8a","04340; 04350"
"12164","Bmp8b","bone morphogenetic protein 8b","04340; 04350"
"12165","Gdf2","growth differentiation factor 2","NA"
"12166","Bmpr1a","bone morphogenetic protein receptor, type 1A","04060; 04350"
"12167","Bmpr1b","bone morphogenetic protein receptor, type 1B","04060; 04350"
"12168","Bmpr2","bone morphogenic protein receptor, type II (serine/threonine kinase)","04060; 04350"
"12169","Bmx","BMX non-receptor tyrosine kinase","NA"
"12173","Bnc1","basonuclin 1","NA"
"12175","Bnip2","BCL2/adenovirus E1B interacting protein 2","NA"
"12176","Bnip3","BCL2/adenovirus E1B interacting protein 3","NA"
"12177","Bnip3l","BCL2/adenovirus E1B interacting protein 3-like","NA"
"12180","Smyd1","SET and MYND domain containing 1","NA"
"12181","Bop1","block of proliferation 1","NA"
"12182","Bst1","bone marrow stromal cell antigen 1","00760; 01100; 04020; 04970; 04972"
"12183","Bpgm","2,3-bisphosphoglycerate mutase","00010; 01100"
"12189","Brca1","breast cancer 1","04120"
"12190","Brca2","breast cancer 2","03440; 05200; 05212"
"12192","Zfp36l1","zinc finger protein 36, C3H type-like 1","NA"
"12193","Zfp36l2","zinc finger protein 36, C3H type-like 2","NA"
"12209","Brs3","bombesin-like receptor 3","04080"
"12211","Birc6","baculoviral IAP repeat-containing 6","04120"
"12212","Chic1","cysteine-rich hydrophobic domain 1","NA"
"12213","bs","blind-sterile","NA"
"12215","Bsg","basigin","NA"
"12217","Bsn","bassoon","NA"
"12222","bt2","belted 2","NA"
"12223","Btc","betacellulin, epidermal growth factor family member","04012"
"12224","Klf5","Kruppel-like factor 5","NA"
"12226","Btg1","B cell translocation gene 1, anti-proliferative","03018"
"12227","Btg2","B cell translocation gene 2, anti-proliferative","03018"
"12228","Btg3","B cell translocation gene 3","03018"
"12229","Btk","Bruton agammaglobulinemia tyrosine kinase","04380; 04662; 04664; 05340"
"12231","Btn1a1","butyrophilin, subfamily 1, member A1","NA"
"12234","Btrc","beta-transducin repeat containing protein","04114; 04120; 04310; 04340; 04710"
"12235","Bub1","budding uninhibited by benzimidazoles 1 homolog (S. cerevisiae)","04110; 04114; 04914"
"12236","Bub1b","budding uninhibited by benzimidazoles 1 homolog, beta (S. cerevisiae)","04110"
"12237","Bub3","budding uninhibited by benzimidazoles 3 homolog (S. cerevisiae)","04110"
"12238","Commd3","COMM domain containing 3","NA"
"12239","bv","Bronx waltzer","NA"
"12256","Bxv1","B10 xenotropic virus 1","NA"
"12257","Tspo","translocator protein","04080"
"12258","Serping1","serine (or cysteine) peptidase inhibitor, clade G, member 1","04610"
"12259","C1qa","complement component 1, q subcomponent, alpha polypeptide","04610; 05020; 05142; 05150; 05322"
"12260","C1qb","complement component 1, q subcomponent, beta polypeptide","04610; 05020; 05142; 05150; 05322"
"12261","C1qbp","complement component 1, q subcomponent binding protein","NA"
"12262","C1qc","complement component 1, q subcomponent, C chain","04610; 05020; 05142; 05150; 05322"
"12263","C2","complement component 2 (within H-2S)","04610; 05150; 05322"
"12265","Ciita","class II transactivator","04612; 05145; 05340"
"12266","C3","complement component 3","04145; 04610; 05140; 05142; 05150; 05322"
"12267","C3ar1","complement component 3a receptor 1","04080; 04610; 05150"
"12268","C4b","complement component 4B (Chido blood group)","04610; 05150; 05322"
"12269","C4bp","complement component 4 binding protein","04610"
"12270","C4bp-ps1","complement component 4 binding protein, pseudogene 1","NA"
"12273","C5ar1","complement component 5a receptor 1","04080; 04610; 05150"
"12274","C6","complement component 6","04610; 05020; 05322"
"12279","C9","complement component 9","04610; 05020; 05146; 05322"
"12281","cab","cardiac abnormality","NA"
"12282","Hyou1","hypoxia up-regulated 1","04141"
"12283","Cab39","calcium binding protein 39","04150"
"12285","cac","recessive cataract","NA"
"12286","Cacna1a","calcium channel, voltage-dependent, P/Q type, alpha 1A subunit","04010; 04020; 04730; 04742; 04930"
"12287","Cacna1b","calcium channel, voltage-dependent, N type, alpha 1B subunit","04010; 04020; 04742; 04930"
"12288","Cacna1c","calcium channel, voltage-dependent, L type, alpha 1C subunit","04010; 04020; 04260; 04270; 04720; 04912; 04930; 05010; 05410; 05412; 05414"
"12289","Cacna1d","calcium channel, voltage-dependent, L type, alpha 1D subunit","04010; 04020; 04260; 04270; 04912; 04930; 04973; 05010; 05410; 05412; 05414"
"12290","Cacna1e","calcium channel, voltage-dependent, R type, alpha 1E subunit","04010; 04020; 04930"
"12291","Cacna1g","calcium channel, voltage-dependent, T type, alpha 1G subunit","04010; 04020; 04930"
"12292","Cacna1s","calcium channel, voltage-dependent, L type, alpha 1S subunit","04010; 04020; 04260; 04270; 04912; 05010; 05410; 05412; 05414"
"12293","Cacna2d1","calcium channel, voltage-dependent, alpha2/delta subunit 1","04010; 04260; 05410; 05412; 05414"
"12294","Cacna2d3","calcium channel, voltage-dependent, alpha2/delta subunit 3","04010; 04260; 05410; 05412; 05414"
"12295","Cacnb1","calcium channel, voltage-dependent, beta 1 subunit","04010; 04260; 05410; 05412; 05414"
"12296","Cacnb2","calcium channel, voltage-dependent, beta 2 subunit","04010; 04260; 05410; 05412; 05414"
"12297","Cacnb3","calcium channel, voltage-dependent, beta 3 subunit","04010; 04260; 05410; 05412; 05414"
"12298","Cacnb4","calcium channel, voltage-dependent, beta 4 subunit","04010; 04260; 05410; 05412; 05414"
"12299","Cacng1","calcium channel, voltage-dependent, gamma subunit 1","04010; 04260; 05410; 05412; 05414"
"12300","Cacng2","calcium channel, voltage-dependent, gamma subunit 2","04010; 04260; 05410; 05412; 05414"
"12301","Cacybp","calcyclin binding protein","04310"
"12304","Pdia4","protein disulfide isomerase associated 4","04141"
"12305","Ddr1","discoidin domain receptor family, member 1","NA"
"12306","Anxa2","annexin A2","NA"
"12307","Calb1","calbindin 1","NA"
"12308","Calb2","calbindin 2","NA"
"12309","S100g","S100 calcium binding protein G","NA"
"12310","Calca","calcitonin/calcitonin-related polypeptide, alpha","NA"
"12311","Calcr","calcitonin receptor","04080; 04380"
"12313","Calm1","calmodulin 1","04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214"
"12314","Calm2","calmodulin 2","04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214"
"12315","Calm3","calmodulin 3","04020; 04070; 04114; 04270; 04720; 04722; 04740; 04744; 04910; 04912; 04916; 04970; 04971; 05010; 05214"
"12316","Aspm","asp (abnormal spindle)-like, microcephaly associated (Drosophila)","NA"
"12317","Calr","calreticulin","04141; 04145; 04612; 05142"
"12319","Car8","carbonic anhydrase 8","00910"
"12321","Calu","calumenin","NA"
"12322","Camk2a","calcium/calmodulin-dependent protein kinase II alpha","04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214"
"12323","Camk2b","calcium/calmodulin-dependent protein kinase II, beta","04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214"
"12325","Camk2g","calcium/calmodulin-dependent protein kinase II gamma","04012; 04020; 04114; 04310; 04720; 04722; 04740; 04912; 04916; 04971; 05214"
"12326","Camk4","calcium/calmodulin-dependent protein kinase IV","04020; 04380; 04720; 04722"
"12328","Caml","calcium modulating ligand","NA"
"12329","can","cartilage anomaly","NA"
"12330","Canx","calnexin","04141; 04145; 04612"
"12331","Cap1","CAP, adenylate cyclase-associated protein 1 (yeast)","NA"
"12332","Capg","capping protein (actin filament), gelsolin-like","NA"
"12333","Capn1","calpain 1","04141; 04210; 05010"
"12334","Capn2","calpain 2","04141; 04210; 04510; 05010"
"12335","Capn3","calpain 3","NA"
"12336","Capns1","calpain, small subunit 1","NA"
"12337","Capn5","calpain 5","NA"
"12338","Capn6","calpain 6","NA"
"12339","Capn7","calpain 7","NA"
"12340","Capza1","capping protein (actin filament) muscle Z-line, alpha 1","NA"
"12343","Capza2","capping protein (actin filament) muscle Z-line, alpha 2","NA"
"12344","Capza3","capping protein (actin filament) muscle Z-line, alpha 3","NA"
"12345","Capzb","capping protein (actin filament) muscle Z-line, beta","NA"
"12346","Car1","carbonic anhydrase 1","00910"
"12348","Car11","carbonic anhydrase 11","NA"
"12349","Car2","carbonic anhydrase 2","00910; 04966; 04971; 04972; 04976"
"12350","Car3","carbonic anhydrase 3","00910"
"12351","Car4","carbonic anhydrase 4","00910"
"12352","Car5a","carbonic anhydrase 5a, mitochondrial","00910"
"12353","Car6","carbonic anhydrase 6","00910"
"12354","Car7","carbonic anhydrase 7","00910"
"12355","Nr1i3","nuclear receptor subfamily 1, group I, member 3","NA"
"12359","Cat","catalase","00380; 01100; 04146; 05014"
"12361","Cask","calcium/calmodulin-dependent serine protein kinase (MAGUK family)","04530"
"12362","Casp1","caspase 1","04621; 04623; 05014"
"12363","Casp4","caspase 4, apoptosis-related cysteine peptidase","NA"
"12364","Casp12","caspase 12","04141; 04210; 05010; 05014; 05020"
"12365","Casp14","caspase 14","NA"
"12366","Casp2","caspase 2","NA"
"12367","Casp3","caspase 3","04010; 04115; 04210; 04650; 05010; 05012; 05014; 05016; 05145; 05146; 05200; 05210; 05416"
"12368","Casp6","caspase 6","04210"
"12369","Casp7","caspase 7","04210; 05010"
"12370","Casp8","caspase 8","04115; 04210; 04620; 04621; 04622; 05010; 05016; 05142; 05145; 05200; 05416"
"12371","Casp9","caspase 9","04115; 04210; 04370; 05010; 05012; 05014; 05016; 05145; 05200; 05210; 05212; 05213; 05215; 05222; 05223; 05416"
"12372","Casq1","calsequestrin 1","NA"
"12373","Casq2","calsequestrin 2","NA"
"12374","Casr","calcium-sensing receptor","NA"
"12380","Cast","calpastatin","NA"
"12385","Ctnna1","catenin (cadherin associated protein), alpha 1","04520; 04530; 04670; 05100; 05200; 05213; 05412"
"12386","Ctnna2","catenin (cadherin associated protein), alpha 2","04520; 04530; 04670; 05100; 05200; 05213; 05412"
"12387","Ctnnb1","catenin (cadherin associated protein), beta 1","04310; 04510; 04520; 04530; 04670; 04916; 05100; 05200; 05210; 05213; 05215; 05216; 05217; 05412"
"12388","Ctnnd1","catenin (cadherin associated protein), delta 1","04520; 04670"
"12389","Cav1","caveolin 1, caveolae protein","04144; 04510; 05100; 05416"
"12390","Cav2","caveolin 2","04144; 04510; 05100"
"12391","Cav3","caveolin 3","04144; 04510; 05100"
"12393","Runx2","runt related transcription factor 2","NA"
"12394","Runx1","runt related transcription factor 1","05200; 05220; 05221"
"12395","Runx1t1","runt-related transcription factor 1; translocated to, 1 (cyclin D-related)","05200; 05221"
"12396","Cbfa2t2","core-binding factor, runt domain, alpha subunit 2, translocated to, 2 (human)","NA"
"12397","Cbfa2t2-ps1","core-binding factor, runt domain, alpha subunit 2; translocated to, (human), pseudogene 1","NA"
"12398","Cbfa2t3","core-binding factor, runt domain, alpha subunit 2, translocated to, 3 (human)","NA"
"12399","Runx3","runt related transcription factor 3","NA"
"12400","Cbfb","core binding factor beta","NA"
"12401","Serpina6","serine (or cysteine) peptidase inhibitor, clade A, member 6","NA"
"12402","Cbl","Casitas B-lineage lymphoma","04012; 04120; 04144; 04630; 04660; 04910; 05100; 05200; 05220"
"12404","Cbln1","cerebellin 1 precursor protein","NA"
"12405","Cbln2","cerebellin 2 precursor protein","NA"
"12406","Serpinh1","serine (or cysteine) peptidase inhibitor, clade H, member 1","NA"
"12408","Cbr1","carbonyl reductase 1","00590; 01100"
"12409","Cbr2","carbonyl reductase 2","00590; 01100"
"12411","Cbs","cystathionine beta-synthase","00260; 00270; 01100"
"12412","Cbx1","chromobox homolog 1 (Drosophila HP1 beta)","NA"
"12416","Cbx2","chromobox homolog 2 (Drosophila Pc class)","NA"
"12417","Cbx3","chromobox homolog 3 (Drosophila HP1 gamma)","NA"
"12418","Cbx4","chromobox homolog 4 (Drosophila Pc class)","NA"
"12419","Cbx5","chromobox homolog 5 (Drosophila HP1a)","NA"
"12420","cby","chubby","NA"
"12421","Rb1cc1","RB1-inducible coiled-coil 1","NA"
"12424","Cck","cholecystokinin","NA"
"12425","Cckar","cholecystokinin A receptor","04020; 04080; 04972"
"12426","Cckbr","cholecystokinin B receptor","04020; 04080; 04971"
"12427","Ccna1","cyclin A1","04110; 04914; 05221"
"12428","Ccna2","cyclin A2","04110; 04914"
"12442","Ccnb2","cyclin B2","04110; 04114; 04115; 04914"
"12443","Ccnd1","cyclin D1","04110; 04115; 04310; 04510; 04630; 05200; 05210; 05212; 05213; 05214; 05215; 05216; 05218; 05219; 05220; 05221; 05222; 05223; 05416"
"12444","Ccnd2","cyclin D2","04110; 04115; 04310; 04510; 04630"
"12445","Ccnd3","cyclin D3","04110; 04115; 04310; 04510; 04630"
"12447","Ccne1","cyclin E1","04110; 04114; 04115; 05200; 05215; 05222"
"12448","Ccne2","cyclin E2","04110; 04114; 04115; 05200; 05215; 05222"
"12449","Ccnf","cyclin F","NA"
